Amazon;Apple;Year
51.8;860.52;2007
51.8;863.55;2007
51.8;854.46;2007
52.92;848.4;2007
54.04;854.46;2007
53.48;851.43;2007
52.36;872.64;2007
52.08;875.67;2007
52.92;854.46;2007
52.64;857.49;2007
53.76;857.49;2007
54.6;836.28;2007
54.04;833.25;2006
55.16;818.1;2006
56.28;818.1;2006
56.28;821.13;2006
55.72;805.98;2006
56.28;821.13;2006
55.72;802.95;2006
56;802.95;2006
55.16;799.92;2006
54.88;805.98;2006
56;787.8;2006
54.6;778.71;2006
53.76;793.86;2006
53.76;772.65;2006
54.04;766.59;2006
53.76;809.01;2006
53.48;812.04;2006
54.6;818.1;2006
54.6;815.07;2006
54.88;784.77;2006
55.16;775.68;2006
56.56;778.71;2006
56.84;778.71;2006
57.4;772.65;2006
57.12;775.68;2006
59.36;760.53;2006
60.2;787.8;2006
59.64;787.8;2006
59.36;769.62;2006
59.64;766.59;2006
59.92;772.65;2006
59.64;772.65;2006
58.24;781.74;2006
56;781.74;2006
54.88;784.77;2006
54.32;778.71;2006
55.16;787.8;2006
54.32;790.83;2006
53.48;781.74;2006
52.36;790.83;2006
52.36;809.01;2006
52.64;812.04;2006
53.2;866.58;2006
53.48;887.79;2006
53.48;863.55;2006
53.48;875.67;2006
52.64;884.76;2006
47.04;845.37;2006
45.92;778.71;2006
45.64;775.68;2006
45.64;781.74;2006
45.36;763.56;2006
45.36;775.68;2006
45.64;739.32;2006
46.76;745.38;2006
47.04;745.38;2006
46.2;751.44;2006
45.64;757.5;2006
46.76;772.65;2006
45.64;787.8;2006
46.76;778.71;2006
45.92;799.92;2006
44.52;809.01;2006
43.12;812.04;2006
45.08;787.8;2006
44.52;809.01;2006
45.36;805.98;2006
45.64;793.86;2006
44.52;821.13;2006
43.12;833.25;2006
42.28;833.25;2006
45.08;833.25;2006
44.24;836.28;2006
44.8;839.31;2006
45.64;839.31;2006
44.24;818.1;2006
44.24;836.28;2006
44.52;824.16;2006
43.12;809.01;2006
42.84;790.83;2006
41.72;784.77;2006
43.12;781.74;2006
45.08;766.59;2006
44.52;775.68;2006
43.12;769.62;2006
42.84;757.5;2006
41.44;760.53;2006
40.6;751.44;2006
39.2;736.29;2006
39.2;727.2;2006
39.48;715.08;2006
39.76;721.14;2006
39.48;721.14;2006
40.88;739.32;2006
40.6;733.26;2006
39.2;733.26;2006
38.92;751.44;2006
37.24;745.38;2006
36.4;739.32;2006
36.96;742.35;2006
36.68;730.23;2006
36.96;721.14;2006
37.52;681.75;2006
38.08;678.72;2006
37.24;687.81;2006
36.4;684.78;2006
36.96;687.81;2006
37.52;669.63;2006
38.08;672.66;2006
37.24;681.75;2006
36.68;678.72;2006
47.04;681.75;2006
48.16;687.81;2006
46.48;675.69;2006
47.88;684.78;2006
48.16;702.96;2006
46.76;702.96;2006
47.04;696.9;2006
46.2;709.02;2006
47.32;690.84;2006
48.44;666.6;2006
49.84;681.75;2006
50.12;687.81;2006
50.68;672.66;2006
51.52;675.69;2006
52.08;675.69;2006
54.04;675.69;2006
54.04;678.72;2006
54.04;663.57;2006
51.52;660.54;2006
50.96;660.54;2006
51.52;663.57;2006
51.24;639.33;2006
50.96;651.45;2006
51.24;624.18;2006
49.56;618.12;2006
49;612.06;2006
49;606;2006
49;612.06;2006
47.04;627.21;2006
46.76;618.12;2006
47.04;615.09;2006
47.32;618.12;2006
47.04;609.03;2006
47.32;621.15;2006
46.76;618.12;2006
46.76;621.15;2006
48.72;606;2006
49;584.79;2006
48.44;581.76;2006
48.44;584.79;2006
50.4;581.76;2006
49.84;590.85;2006
49.28;612.06;2006
47.32;624.18;2006
48.72;636.3;2006
47.6;621.15;2006
45.64;612.06;2006
44.24;621.15;2006
45.92;599.94;2006
45.92;578.73;2006
45.92;581.76;2006
47.04;566.61;2006
47.88;560.55;2006
48.72;554.49;2006
48.44;551.46;2006
49;493.89;2006
48.16;481.77;2006
47.6;478.74;2006
48.16;463.59;2006
48.44;475.71;2006
49.28;484.8;2006
50.12;509.04;2006
50.12;502.98;2006
49.84;506.01;2006
50.12;509.04;2006
50.4;521.16;2006
50.96;530.25;2006
51.52;524.19;2006
50.68;539.34;2006
49.28;512.07;2006
51.24;524.19;2006
50.68;539.34;2006
50.4;536.31;2006
51.24;542.37;2006
51.8;527.22;2006
54.04;524.19;2006
52.36;521.16;2006
51.52;524.19;2006
50.68;542.37;2006
51.24;527.22;2006
51.24;533.28;2006
50.96;521.16;2006
49.84;539.34;2006
49.28;554.49;2006
49.56;533.28;2006
49.84;545.4;2006
50.4;548.43;2006
50.4;563.58;2006
50.68;566.61;2006
50.4;545.4;2006
51.52;557.52;2006
51.52;578.73;2006
51.8;587.82;2006
50.68;578.73;2006
50.68;575.7;2006
50.68;578.73;2006
51.52;587.82;2006
51.8;575.7;2006
51.52;596.91;2006
52.08;593.88;2006
51.52;618.12;2006
52.08;618.12;2006
52.36;621.15;2006
53.2;645.39;2006
53.76;648.42;2006
52.92;657.51;2006
54.32;657.51;2006
53.48;648.42;2006
54.88;648.42;2006
54.88;654.48;2006
54.88;636.3;2006
53.48;642.36;2006
52.92;633.27;2006
54.04;621.15;2006
53.2;602.97;2006
53.48;599.94;2006
52.64;612.06;2006
53.2;618.12;2006
53.76;599.94;2006
59.92;602.97;2006
61.6;590.85;2006
62.72;606;2006
63;609.03;2006
63.28;621.15;2006
62.44;627.21;2006
61.04;636.3;2006
61.6;651.45;2006
61.32;612.06;2006
61.6;557.52;2006
62.16;572.67;2006
62.16;572.67;2006
61.6;572.67;2006
62.16;569.64;2006
62.16;536.31;2006
63;542.37;2006
63.84;548.43;2006
65.8;548.43;2006
66.92;563.58;2006
66.64;563.58;2006
66.08;584.79;2006
66.64;590.85;2005
66.08;587.82;2005
67.2;606;2005
67.2;615.09;2005
68.04;599.94;2005
68.88;575.7;2005
68.88;584.79;2005
68.6;599.94;2005
67.48;606;2005
67.76;596.91;2005
68.88;618.12;2005
69.16;636.3;2005
69.16;630.24;2005
69.16;624.18;2005
68.6;648.42;2005
68.32;651.45;2005
67.76;654.48;2005
68.32;651.45;2005
68.88;630.24;2005
68.32;642.36;2005
68.6;645.39;2005
68.6;633.27;2005
67.76;618.12;2005
68.04;590.85;2005
67.76;615.09;2005
67.2;593.88;2005
67.48;627.21;2005
68.32;618.12;2005
67.2;615.09;2005
67.2;654.48;2005
65.52;657.51;2005
63.56;687.81;2005
62.16;687.81;2005
59.64;684.78;2005
59.64;657.51;2005
59.08;660.54;2005
57.96;678.72;2005
58.8;693.87;2005
57.96;709.02;2005
57.4;693.87;2005
58.24;721.14;2005
57.12;754.47;2005
56.56;772.65;2005
55.72;781.74;2005
54.6;769.62;2005
54.6;766.59;2005
55.72;739.32;2005
64.68;693.87;2005
65.8;696.9;2005
64.4;678.72;2005
63;684.78;2005
64.12;681.75;2005
62.44;657.51;2005
63;651.45;2005
61.32;672.66;2005
59.64;678.72;2005
59.64;669.63;2005
60.76;675.69;2005
61.32;669.63;2005
61.32;657.51;2005
61.6;651.45;2005
62.16;648.42;2005
63;657.51;2005
64.4;657.51;2005
63.56;684.78;2005
62.72;684.78;2005
60.76;678.72;2005
60.48;675.69;2005
60.76;675.69;2005
59.08;675.69;2005
58.8;654.48;2005
57.68;663.57;2005
58.52;654.48;2005
59.92;618.12;2005
59.92;621.15;2005
59.92;636.3;2005
60.2;633.27;2005
61.6;612.06;2005
62.16;606;2005
60.2;593.88;2005
60.2;587.82;2005
61.32;587.82;2005
61.04;593.88;2005
58.24;569.64;2005
58.52;560.55;2005
59.64;560.55;2005
59.36;557.52;2005
59.92;548.43;2005
59.36;545.4;2005
59.36;548.43;2005
59.36;557.52;2005
60.76;563.58;2005
61.32;548.43;2005
61.32;524.19;2005
61.32;524.19;2005
61.88;496.92;2005
61.88;506.01;2005
63;521.16;2005
61.88;512.07;2005
63.28;518.13;2005
62.72;509.04;2005
64.4;512.07;2005
63.84;502.98;2005
63.28;475.71;2005
63.56;487.83;2005
64.68;493.89;2005
65.24;490.86;2005
63;448.44;2005
63.28;469.65;2005
63.84;460.56;2005
61.04;469.65;2005
52.92;472.68;2005
53.2;481.77;2005
53.2;490.86;2005
53.2;496.92;2005
53.48;490.86;2005
53.48;478.74;2005
52.08;466.62;2005
52.08;487.83;2005
52.08;490.86;2005
51.24;484.8;2005
50.96;472.68;2005
49.84;475.71;2005
48.72;484.8;2005
47.6;481.77;2005
47.6;466.62;2005
47.6;454.5;2005
46.2;451.47;2005
46.2;463.59;2005
46.76;469.65;2005
47.32;469.65;2005
48.44;454.5;2005
49;445.41;2005
49.56;445.41;2005
49.28;421.17;2005
49.56;421.17;2005
49.84;427.23;2005
49.56;424.2;2005
49.84;418.14;2005
49.28;418.14;2005
49;421.17;2005
48.72;418.14;2005
49;418.14;2005
49.28;418.14;2005
48.72;418.14;2005
49.56;421.17;2005
50.12;430.26;2005
49.84;421.17;2005
50.96;436.32;2005
51.24;421.17;2005
49.84;402.99;2005
49.56;396.93;2005
49.56;399.96;2005
49.28;387.84;2005
49.84;393.9;2005
49.84;390.87;2005
49.56;393.9;2005
49.84;393.9;2005
49.56;390.87;2005
48.72;387.84;2005
48.44;399.96;2005
47.6;402.99;2005
47.32;396.93;2005
47.32;399.96;2005
47.88;402.99;2005
48.44;393.9;2005
48.44;396.93;2005
47.6;393.9;2005
47.6;378.75;2005
46.48;378.75;2005
46.2;372.69;2005
45.36;351.48;2005
45.64;348.45;2005
44.52;348.45;2005
45.92;348.45;2005
47.04;342.39;2005
46.2;342.39;2005
47.32;345.42;2005
46.48;333.3;2005
45.92;336.33;2005
46.2;333.3;2005
46.2;339.36;2005
47.6;339.36;2005
48.16;345.42;2005
48.44;354.51;2005
48.44;351.48;2005
48.44;345.42;2005
49;342.39;2005
48.72;348.45;2005
49.28;345.42;2005
49;339.36;2005
47.6;327.24;2005
47.88;327.24;2005
48.16;327.24;2005
46.76;342.39;2005
46.76;336.33;2005
45.92;333.3;2005
46.48;345.42;2005
46.48;348.45;2005
47.04;366.63;2005
47.88;366.63;2005
47.6;363.6;2005
47.32;369.66;2005
47.88;372.69;2005
48.44;363.6;2005
48.72;363.6;2005
49;363.6;2005
49.56;342.39;2005
50.12;342.39;2005
50.96;327.24;2005
50.12;324.21;2005
49.84;324.21;2005
49.56;318.15;2005
49.56;312.09;2005
49.28;324.21;2005
49;333.3;2005
48.44;336.33;2005
47.88;339.36;2005
48.72;336.33;2005
49.56;339.36;2005
49.84;330.27;2005
49.84;333.3;2005
50.68;330.27;2005
50.4;324.21;2005
50.12;327.24;2005
50.12;330.27;2005
50.12;336.33;2005
50.96;324.21;2005
49.84;339.36;2005
50.12;324.21;2005
50.12;339.36;2005
58.52;324.21;2005
59.36;321.18;2005
60.48;339.36;2005
59.08;375.72;2005
59.36;390.87;2005
57.96;381.78;2005
57.4;399.96;2005
56.56;396.93;2005
57.68;387.84;2005
59.36;381.78;2005
61.6;375.72;2005
62.44;372.69;2005
62.44;381.78;2005
59.64;390.87;2005
59.36;381.78;2005
58.24;387.84;2005
58.52;387.84;2005
59.36;387.84;2005
57.4;390.87;2005
58.52;399.96;2005
59.08;390.87;2005
62.44;384.81;2004
61.88;375.72;2004
63;372.69;2004
62.72;366.63;2004
62.44;366.63;2004
59.08;363.6;2004
54.6;360.57;2004
55.44;369.66;2004
55.16;390.87;2004
54.6;390.87;2004
56;381.78;2004
56;402.99;2004
57.4;406.02;2004
56.56;406.02;2004
55.72;409.05;2004
54.6;406.02;2004
55.72;406.02;2004
54.32;402.99;2004
53.48;387.84;2004
55.16;396.93;2004
56;399.96;2004
56.28;412.08;2004
56;402.99;2004
55.44;384.81;2004
54.6;369.66;2004
54.6;357.54;2004
54.32;360.57;2004
53.76;369.66;2004
53.2;360.57;2004
54.04;360.57;2004
56.56;354.51;2004
56;363.6;2004
56;354.51;2004
57.12;351.48;2004
56.56;336.33;2004
54.32;330.27;2004
53.2;330.27;2004
52.36;330.27;2004
52.36;324.21;2004
51.24;321.18;2004
51.8;321.18;2004
50.4;318.15;2004
50.68;321.18;2004
49;321.18;2004
47.88;318.15;2004
48.16;299.97;2004
47.88;293.91;2004
47.32;315.12;2004
47.6;315.12;2004
48.44;293.91;2004
55.16;293.91;2004
53.76;290.88;2004
53.76;287.85;2004
54.88;293.91;2004
54.04;296.94;2004
54.88;293.91;2004
56;293.91;2004
56.28;287.85;2004
56.28;290.88;2004
56;290.88;2004
57.68;290.88;2004
57.96;284.82;2004
57.4;296.94;2004
57.4;303;2004
56.56;296.94;2004
57.12;296.94;2004
57.12;296.94;2004
55.16;296.94;2004
56;290.88;2004
57.4;287.85;2004
58.52;287.85;2004
57.96;299.97;2004
60.48;284.82;2004
60.48;296.94;2004
60.2;309.06;2004
59.64;306.03;2004
59.08;312.09;2004
59.64;293.91;2004
56;290.88;2004
54.04;278.76;2004
53.2;278.76;2004
53.2;251.49;2004
54.04;251.49;2004
54.32;251.49;2004
54.88;251.49;2004
53.48;251.49;2004
53.48;254.52;2004
53.76;251.49;2004
56;248.46;2004
56.28;245.43;2004
56.56;248.46;2004
54.6;248.46;2004
55.16;248.46;2004
55.44;251.49;2004
54.04;245.43;2004
55.16;239.37;2004
53.48;239.37;2004
53.2;239.37;2004
50.68;230.28;2004
50.68;218.16;2004
51.24;218.16;2004
52.08;215.13;2004
49.56;218.16;2004
49.56;218.16;2004
49.84;215.13;2004
52.08;218.16;2004
52.64;209.07;2004
53.48;206.04;2004
54.6;181.8;2004
54.04;175.74;2004
53.2;175.74;2004
54.88;178.77;2004
54.32;181.8;2004
56;184.83;2004
64.12;178.77;2004
62.72;175.74;2004
65.8;175.74;2004
64.4;175.74;2004
66.08;175.74;2004
68.04;172.71;2004
69.16;172.71;2004
69.44;169.68;2004
68.6;169.68;2004
67.76;169.68;2004
69.16;172.71;2004
71.4;172.71;2004
71.68;169.68;2004
73.64;166.65;2004
73.64;160.59;2004
76.16;160.59;2004
75.32;163.62;2004
74.76;163.62;2004
72.52;163.62;2004
71.4;166.65;2004
71.12;163.62;2004
68.6;160.59;2004
69.72;163.62;2004
69.44;163.62;2004
69.72;157.56;2004
70.84;154.53;2004
70.28;157.56;2004
68.88;157.56;2004
70;151.5;2004
70.28;145.44;2004
72.8;142.41;2004
72.52;139.38;2004
71.4;139.38;2004
69.16;145.44;2004
70.56;142.41;2004
70.28;139.38;2004
67.76;139.38;2004
66.64;139.38;2004
62.44;142.41;2004
61.04;142.41;2004
58.24;139.38;2004
57.68;136.35;2004
57.4;142.41;2004
58.24;145.44;2004
58.8;142.41;2004
58.8;145.44;2004
60.2;148.47;2004
61.04;148.47;2004
60.2;148.47;2004
59.64;148.47;2004
57.68;142.41;2004
58.8;139.38;2004
60.48;145.44;2004
61.88;145.44;2004
61.6;148.47;2004
62.16;145.44;2004
61.04;148.47;2004
64.68;151.5;2004
65.8;136.35;2004
67.2;133.32;2004
66.08;133.32;2004
64.68;136.35;2004
68.32;136.35;2004
64.12;139.38;2004
63.28;142.41;2004
66.08;142.41;2004
63.84;148.47;2004
65.8;148.47;2004
65.52;148.47;2004
65.24;148.47;2004
67.2;154.53;2004
67.2;151.5;2004
64.12;154.53;2004
64.96;151.5;2004
65.8;148.47;2004
64.4;151.5;2004
62.72;148.47;2004
60.48;148.47;2004
61.32;139.38;2004
59.92;136.35;2004
58.52;139.38;2004
58.8;136.35;2004
55.44;139.38;2004
56.28;136.35;2004
57.12;130.29;2004
59.92;130.29;2004
60.2;133.32;2004
59.92;127.26;2004
59.08;127.26;2004
57.4;127.26;2004
59.36;130.29;2004
57.68;130.29;2004
58.24;124.23;2004
59.92;124.23;2004
60.76;121.2;2004
61.6;121.2;2004
62.16;124.23;2004
60.48;121.2;2004
58.8;124.23;2004
60.2;124.23;2004
60.2;124.23;2004
61.04;124.23;2004
60.2;121.2;2004
59.36;121.2;2004
61.6;121.2;2004
63.28;121.2;2004
62.44;118.17;2004
62.72;118.17;2004
63.84;118.17;2004
64.96;121.2;2004
65.8;121.2;2004
66.08;124.23;2004
63.84;124.23;2004
64.12;127.26;2004
64.96;127.26;2004
64.4;127.26;2004
63.56;127.26;2004
63;130.29;2004
67.48;133.32;2004
70.56;133.32;2004
68.88;121.2;2004
72.8;124.23;2004
78.12;127.26;2004
79.8;124.23;2004
80.08;124.23;2004
80.08;127.26;2004
78.68;130.29;2004
79.24;124.23;2004
78.12;124.23;2004
78.68;124.23;2004
78.12;127.26;2004
77;127.26;2004
74.2;124.23;2004
72.24;121.2;2004
70.28;115.14;2004
72.8;115.14;2004
74.2;118.17;2004
74.48;118.17;2004
72.8;118.17;2003
73.64;118.17;2003
73.92;118.17;2003
74.76;121.2;2003
74.76;127.26;2003
74.76;124.23;2003
73.36;127.26;2003
69.72;124.23;2003
68.88;118.17;2003
68.32;121.2;2003
66.64;115.14;2003
69.16;109.08;2003
70.56;109.08;2003
71.4;109.08;2003
71.12;109.08;2003
68.88;106.05;2003
69.16;103.02;2003
71.4;103.02;2003
72.24;99.99;2003
72.52;103.02;2003
72.24;103.02;2003
75.6;106.05;2003
76.44;106.05;2003
75.6;106.05;2003
74.2;109.08;2003
73.36;109.08;2003
71.96;106.05;2003
68.04;103.02;2003
68.32;103.02;2003
69.44;103.02;2003
67.76;99.99;2003
70.56;103.02;2003
73.36;103.02;2003
76.72;103.02;2003
75.88;103.02;2003
73.08;103.02;2003
72.8;106.05;2003
76.16;106.05;2003
77;103.02;2003
79.52;99.99;2003
79.52;103.02;2003
79.52;103.02;2003
76.16;103.02;2003
78.12;103.02;2003
79.24;109.08;2003
79.52;109.08;2003
76.72;109.08;2003
76.44;106.05;2003
76.16;106.05;2003
75.6;103.02;2003
83.16;99.99;2003
83.44;99.99;2003
83.44;96.96;2003
84;96.96;2003
82.04;96.96;2003
84;96.96;2003
81.48;93.93;2003
81.2;93.93;2003
80.92;90.9;2003
78.12;90.9;2003
77;90.9;2003
75.88;90.9;2003
73.92;90.9;2003
70;90.9;2003
68.88;90.9;2003
67.76;93.93;2003
69.72;96.96;2003
68.04;93.93;2003
70;93.93;2003
69.44;96.96;2003
70.56;93.93;2003
66.36;96.96;2003
66.64;96.96;2003
66.92;96.96;2003
64.68;99.99;2003
64.68;93.93;2003
63.84;93.93;2003
63.84;93.93;2003
63.28;96.96;2003
64.68;93.93;2003
65.24;93.93;2003
66.08;93.93;2003
65.24;93.93;2003
66.08;96.96;2003
64.68;96.96;2003
66.36;103.02;2003
64.96;103.02;2003
64.4;96.96;2003
64.12;99.99;2003
64.4;103.02;2003
64.12;106.05;2003
63.28;106.05;2003
64.12;106.05;2003
61.32;106.05;2003
61.04;103.02;2003
60.2;106.05;2003
56.28;109.08;2003
56.56;109.08;2003
56.28;103.02;2003
55.72;103.02;2003
54.6;106.05;2003
54.88;103.02;2003
54.6;106.05;2003
54.6;106.05;2003
54.04;103.02;2003
55.44;106.05;2003
56;112.11;2003
58.24;112.11;2003
56.84;112.11;2003
57.96;109.08;2003
58.8;106.05;2003
58.24;106.05;2003
57.96;106.05;2003
56.28;103.02;2003
48.72;99.99;2003
49.56;93.93;2003
49;93.93;2003
50.96;93.93;2003
52.64;96.96;2003
53.76;93.93;2003
54.88;93.93;2003
52.64;96.96;2003
53.48;103.02;2003
56.84;99.99;2003
56.84;103.02;2003
54.6;103.02;2003
53.2;99.99;2003
52.92;103.02;2003
52.08;99.99;2003
50.96;106.05;2003
50.96;103.02;2003
51.52;99.99;2003
49.56;103.02;2003
49.56;103.02;2003
49.84;103.02;2003
49;103.02;2003
49.56;106.05;2003
50.12;103.02;2003
50.12;103.02;2003
50.12;99.99;2003
47.88;96.96;2003
49.28;96.96;2003
48.44;93.93;2003
47.6;93.93;2003
47.04;99.99;2003
46.76;96.96;2003
49.84;93.93;2003
49.56;93.93;2003
49.28;90.9;2003
49.56;90.9;2003
50.12;90.9;2003
49.84;90.9;2003
48.72;90.9;2003
48.72;90.9;2003
45.92;90.9;2003
46.2;90.9;2003
44.52;93.93;2003
43.96;96.96;2003
44.24;93.93;2003
46.2;96.96;2003
45.64;93.93;2003
45.64;93.93;2003
46.2;96.96;2003
44.52;96.96;2003
43.4;93.93;2003
42.56;93.93;2003
42.84;93.93;2003
43.12;93.93;2003
42;93.93;2003
41.16;93.93;2003
40.04;90.9;2003
40.04;90.9;2003
40.32;90.9;2003
40.88;90.9;2003
40.6;87.87;2003
35.28;90.9;2003
35.56;93.93;2003
35.84;90.9;2003
35.28;87.87;2003
35;87.87;2003
34.16;87.87;2003
35.28;87.87;2003
35;84.84;2003
36.12;87.87;2003
35.84;87.87;2003
35;84.84;2003
37.24;87.87;2003
37.52;87.87;2003
36.68;87.87;2003
37.24;87.87;2003
36.96;81.81;2003
35.84;84.84;2003
36.4;78.78;2003
38.08;81.81;2003
38.92;78.78;2003
38.92;78.78;2003
37.8;75.75;2003
36.68;78.78;2003
39.2;81.81;2003
38.36;81.81;2003
37.24;78.78;2003
37.52;78.78;2003
37.24;81.81;2003
34.72;81.81;2003
34.16;84.84;2003
32.76;84.84;2003
31.92;84.84;2003
31.92;81.81;2003
32.2;81.81;2003
31.64;81.81;2003
31.36;81.81;2003
31.08;84.84;2003
30.52;84.84;2003
30.8;84.84;2003
30.24;84.84;2003
30.24;84.84;2003
30.52;84.84;2003
30.52;81.81;2003
30.52;81.81;2003
29.96;78.78;2003
29.68;72.72;2003
29.96;66.66;2003
28;66.66;2003
28;63.63;2003
29.68;63.63;2003
29.12;63.63;2003
29.96;60.6;2003
29.96;60.6;2003
30.8;60.6;2003
31.08;60.6;2003
30.8;60.6;2003
31.08;60.6;2003
30.52;60.6;2003
30.52;60.6;2003
30.8;60.6;2003
30.24;60.6;2003
30.52;66.66;2003
31.08;63.63;2003
30.52;66.66;2003
29.68;66.66;2003
29.4;66.66;2003
29.96;66.66;2003
30.52;66.66;2003
31.08;63.63;2003
31.92;63.63;2003
30.8;66.66;2003
29.96;66.66;2003
29.96;66.66;2003
29.4;66.66;2003
30.24;66.66;2003
28.84;69.69;2003
28.84;66.66;2003
27.44;69.69;2002
26.32;69.69;2002
26.88;69.69;2002
26.32;66.66;2002
28.28;66.66;2002
30.52;63.63;2002
31.08;63.63;2002
30.8;66.66;2002
30.24;66.66;2002
31.08;66.66;2002
31.36;66.66;2002
31.64;66.66;2002
31.08;66.66;2002
31.36;69.69;2002
31.08;66.66;2002
30.52;66.66;2002
30.24;69.69;2002
31.64;66.66;2002
31.64;69.69;2002
32.76;66.66;2002
33.32;66.66;2002
33.88;69.69;2002
32.76;66.66;2002
33.6;66.66;2002
32.76;66.66;2002
33.88;66.66;2002
33.6;66.66;2002
32.76;63.63;2002
31.92;66.66;2002
29.68;66.66;2002
31.36;66.66;2002
31.08;66.66;2002
29.68;66.66;2002
28.56;66.66;2002
27.72;66.66;2002
26.6;66.66;2002
27.44;63.63;2002
26.88;63.63;2002
27.16;63.63;2002
26.32;63.63;2002
26.32;63.63;2002
27.72;63.63;2002
27.16;66.66;2002
26.6;66.66;2002
26.04;66.66;2002
26.04;66.66;2002
26.88;66.66;2002
27.72;66.66;2002
27.72;66.66;2002
27.16;66.66;2002
26.88;66.66;2002
26.6;66.66;2002
26.32;66.66;2002
27.16;66.66;2002
26.6;63.63;2002
26.88;63.63;2002
25.76;66.66;2002
25.2;66.66;2002
23.52;66.66;2002
23.8;63.63;2002
23.24;63.63;2002
23.24;66.66;2002
23.52;69.69;2002
23.8;66.66;2002
23.8;66.66;2002
22.4;69.69;2002
23.8;69.69;2002
24.08;69.69;2002
22.12;66.66;2002
22.4;69.69;2002
22.4;66.66;2002
22.12;69.69;2002
24.08;69.69;2002
24.92;69.69;2002
24.36;69.69;2002
23.52;72.72;2002
23.24;69.69;2002
23.52;72.72;2002
24.08;72.72;2002
24.08;75.75;2002
23.24;69.69;2002
21.56;69.69;2002
19.88;72.72;2002
20.72;72.72;2002
20.44;75.75;2002
21;69.69;2002
21.28;72.72;2002
20.44;69.69;2002
20.44;72.72;2002
21;72.72;2002
21.28;78.78;2002
22.12;75.75;2002
21.56;75.75;2002
22.4;75.75;2002
21.56;72.72;2002
21;72.72;2002
20.44;69.69;2002
19.6;72.72;2002
19.6;69.69;2002
20.16;66.66;2002
19.88;66.66;2002
19.32;66.66;2002
19.04;66.66;2002
19.32;66.66;2002
17.92;63.63;2002
19.32;66.66;2002
19.88;69.69;2002
20.16;66.66;2002
20.72;66.66;2002
20.16;63.63;2002
18.2;60.6;2002
17.36;63.63;2002
19.6;63.63;2002
20.44;63.63;2002
21.56;66.66;2002
21.28;63.63;2002
21.84;66.66;2002
22.68;66.66;2002
22.68;66.66;2002
22.4;66.66;2002
21.56;66.66;2002
21.84;66.66;2002
21;66.66;2002
21.84;66.66;2002
21;66.66;2002
21.28;69.69;2002
19.88;66.66;2002
18.76;66.66;2002
19.04;63.63;2002
22.68;63.63;2002
22.12;66.66;2002
22.12;66.66;2002
21.56;66.66;2002
24.64;66.66;2002
24.64;63.63;2002
24.64;66.66;2002
25.76;63.63;2002
26.32;66.66;2002
25.76;66.66;2002
23.52;66.66;2002
24.36;66.66;2002
23.8;69.69;2002
24.08;72.72;2002
24.36;72.72;2002
26.04;72.72;2002
25.48;72.72;2002
25.2;72.72;2002
25.2;72.72;2002
25.2;72.72;2002
25.48;69.69;2002
25.76;66.66;2002
26.6;69.69;2002
26.6;69.69;2002
27.16;69.69;2002
27.16;69.69;2002
26.32;66.66;2002
26.32;63.63;2002
27.16;66.66;2002
26.88;66.66;2002
27.44;69.69;2002
28;69.69;2002
26.32;69.69;2002
24.36;66.66;2002
23.8;66.66;2002
24.92;69.69;2002
24.36;66.66;2002
22.68;66.66;2002
22.68;69.69;2002
22.4;69.69;2002
22.96;72.72;2002
22.96;81.81;2002
23.24;81.81;2002
22.68;78.78;2002
23.8;84.84;2002
23.52;78.78;2002
23.52;78.78;2002
19.6;81.81;2002
20.16;84.84;2002
20.44;78.78;2002
19.88;78.78;2002
20.72;78.78;2002
19.6;81.81;2002
19.32;78.78;2002
18.76;75.75;2002
17.92;78.78;2002
18.76;78.78;2002
19.04;75.75;2002
19.6;78.78;2002
19.04;78.78;2002
19.04;90.9;2002
19.04;93.93;2002
19.88;90.9;2002
20.72;87.87;2002
19.88;90.9;2002
19.88;93.93;2002
20.72;96.96;2002
20.72;96.96;2002
21.84;99.99;2002
21.28;103.02;2002
20.44;103.02;2002
20.44;106.05;2002
21;106.05;2002
19.6;109.08;2002
20.16;109.08;2002
22.12;109.08;2002
22.96;109.08;2002
23.52;115.14;2002
22.96;112.11;2002
21.84;106.05;2002
22.96;112.11;2002
22.4;115.14;2002
22.96;115.14;2002
21.56;115.14;2002
19.6;118.17;2002
19.88;109.08;2002
20.16;106.05;2002
19.32;109.08;2002
18.2;112.11;2002
18.48;103.02;2002
18.2;103.02;2002
18.2;106.05;2002
18.76;109.08;2002
19.32;109.08;2002
18.48;112.11;2002
17.92;109.08;2002
18.76;106.05;2002
17.64;109.08;2002
15.68;109.08;2002
15.68;112.11;2002
15.96;112.11;2002
17.64;115.14;2002
19.32;115.14;2002
19.88;118.17;2002
19.32;118.17;2002
19.88;115.14;2002
21.56;115.14;2002
20.16;112.11;2002
19.6;112.11;2002
17.36;109.08;2002
17.64;112.11;2002
14.28;112.11;2002
13.72;115.14;2002
12.88;109.08;2002
14.28;109.08;2002
14.28;112.11;2002
15.4;109.08;2002
15.4;106.05;2002
16.24;106.05;2002
16.52;106.05;2002
17.36;109.08;2002
17.08;112.11;2002
16.8;115.14;2002
15.4;112.11;2001
15.12;112.11;2001
15.4;115.14;2001
14.84;112.11;2001
15.68;112.11;2001
13.72;112.11;2001
14;115.14;2001
14.28;112.11;2001
15.12;112.11;2001
15.12;109.08;2001
15.12;106.05;2001
15.4;112.11;2001
15.12;106.05;2001
